return_id,order_id,sku,quantity,return_date,reason,condition_on_return
RET-003229,ORD-019617,B044FDSE6A,1,2026-07-02,no longer needed,resellable
RET-003230,ORD-019619,VH-1089,1,2026-06-23,changed mind,resellable
RET-003231,ORD-019622,VH-1053,1,2026-06-21,changed mind,damaged
RET-003232,ORD-019627,B0TBF17EBH,1,2026-06-23,not as described,damaged
RET-003233,ORD-019630,B0NNFJVLCD,1,2026-08-04,arrived damaged,damaged
RET-003234,ORD-019637,enamel_water_bottle ,1,2026-06-22,not as described,resellable
RET-003235,ORD-019661, melamine-table-runner  ,1,2026-06-16,wrong item,resellable
RET-003236,ORD-019673,B0WXUN8SX9,1,2026-08-02,changed mind,resellable
RET-003237,ORD-019679,B07YF2T8JE,1,2026-06-12,no longer needed,resellable
RET-003238,ORD-019681,staisteestanmixe ,1,2026-06-23,not as described,resellable
RET-003239,ORD-019699,B0P5C1VXW0,1,2026-06-26,arrived damaged,damaged
RET-003240,ORD-019703,B0TBF17EBH,1,2026-07-27,arrived damaged,damaged
RET-003241,ORD-019720,B0P5C1VXW0,1,2026-07-06,not as described,resellable
RET-003242,ORD-019721,B0N0SG1LUL,1,2026-06-26,changed mind,resellable
RET-003243,ORD-019723,B0C14B2M8L,3,2026-06-12,quality issue,damaged
RET-003244,ORD-019737,VH-1053,1,2026-06-24,quality issue,opened
RET-003245,ORD-019738,B0ZM4P1CPY,1,2026-06-24,arrived damaged,damaged
RET-003246,ORD-019739,VH-1112,1,2026-06-08,quality issue,damaged
RET-003247,ORD-019741,B0WXUN8SX9,1,2026-07-07,not as described,resellable
RET-003248,ORD-019749,staisteestanmixe  ,1,2026-06-15,changed mind,resellable
RET-003249,ORD-019760,VH-1057,1,2026-06-12,not as described,damaged
RET-003250,ORD-019769,B00RADH5S3,1,2026-06-07,arrived damaged,damaged
RET-003251,ORD-019769,B0WXUN8SX9,1,2026-06-13,changed mind,resellable
RET-003252,ORD-019769,B0T7K81KQR,1,2026-06-16,not as described,opened
RET-003253,ORD-019776,B0D27V1BVA,1,2026-06-30,changed mind,resellable
RET-003254,ORD-019781,VH-1117,1,2026-06-20,no longer needed,damaged
RET-003255,ORD-019784,B0X3KCJPGM,1,2026-07-12,quality issue,opened
RET-003256,ORD-019785,B02ZXK0X7U,1,2026-07-05,arrived damaged,opened
RET-003257,ORD-019790,B04BS1RFN3,1,2026-07-10,not as described,damaged
RET-003258,ORD-019807,VH-1029,1,2026-07-05,changed mind,resellable
RET-003259,ORD-019815, bamboo_grill_pan  ,1,2026-07-05,no longer needed,resellable
RET-003260,ORD-019820,B0WXUN8SX9,1,2026-06-27,arrived damaged,damaged
RET-003261,ORD-019821,B0M5P2CY7D,1,2026-06-23,no longer needed,resellable
RET-003262,ORD-019822,B0TBF17EBH,1,2026-06-20,not as described,opened
RET-003263,ORD-019834,B00LHXS3KS,1,2026-06-19,no longer needed,resellable
RET-003264,ORD-019835,VH-1057,1,2026-07-08,not as described,opened
RET-003265,ORD-019840,B09Q1GC9N5,1,2026-06-19,not as described,resellable
RET-003266,ORD-019843,B0WXUN8SX9,1,2026-06-10,changed mind,resellable
RET-003267,ORD-019865,B0QT3U9PL7,1,2026-06-13,quality issue,damaged
RET-003268,ORD-019872,B0JJCQQ73Q,1,2026-07-27,not as described,opened
RET-003269,ORD-019873,B00RADH5S3,1,2026-06-11,not as described,opened
RET-003270,ORD-019875,vh marble water bottle ,1,2026-07-02,no longer needed,resellable
RET-003271,ORD-019877,B0YZNEKZT7,1,2026-08-14,arrived damaged,damaged
RET-003272,ORD-019878,B0XQQN7V63,1,2026-07-01,not as described,opened
RET-003273,ORD-019879,B06TDAT9ZQ,1,2026-07-22,not as described,damaged
RET-003274,ORD-019885,B0GT06CP9V,1,2026-06-25,changed mind,resellable
RET-003275,ORD-019886,B0DUGKZEZ8,1,2026-06-24,changed mind,resellable
RET-003276,ORD-019887, vh bamboo turner ,1,2026-08-04,no longer needed,opened
RET-003277,ORD-019895,VH-1067,1,2026-07-26,not as described,opened
RET-003278,ORD-019896,VH-1063,1,2026-07-21,arrived damaged,damaged
RET-003279,ORD-019901,B0WXUN8SX9,1,2026-07-22,changed mind,opened
RET-003280,ORD-019903,B0WXUN8SX9,1,2026-07-04,changed mind,resellable
RET-003281,ORD-019904,B0MWLBXAJM,2,2026-07-17,arrived damaged,damaged
RET-003282,ORD-019904,B0WXUN8SX9,1,2026-08-24,not as described,damaged
RET-003283,ORD-019916,B0TBF17EBH,1,2026-06-20,changed mind,resellable
RET-003284,ORD-019924,B0ADK7M1A7,1,2026-06-26,quality issue,damaged
RET-003285,ORD-019924,B0WXUN8SX9,1,2026-06-14,changed mind,resellable
RET-003286,ORD-019925,B0W3L9K2TT,1,2026-07-05,changed mind,resellable
RET-003287,ORD-019933,B0U862BR2Y,1,2026-06-17,not as described,opened
RET-003288,ORD-019948,VH-1087,1,2026-06-30,not as described,opened
RET-003289,ORD-019949,B0HBSCASKH,1,2026-06-27,changed mind,opened
RET-003290,ORD-019950,VH-1079,1,2026-07-06,quality issue,resellable
RET-003291,ORD-019970,B04FTSGMDD,1,2026-07-20,quality issue,resellable
RET-003292,ORD-019976,B07LLE55WZ,1,2026-06-30,not as described,opened
RET-003293,ORD-019983,B08XCQ8NA9,1,2026-07-03,no longer needed,resellable
RET-003294,ORD-020001,B00RADH5S3,1,2026-06-14,arrived damaged,damaged
RET-003295,ORD-020016,B0TBF17EBH,1,2026-07-24,not as described,resellable
RET-003296,ORD-020039,B0WXUN8SX9,1,2026-06-28,no longer needed,resellable
RET-003297,ORD-020059,B0EAVD8CJ8,2,2026-07-07,changed mind,resellable
RET-003298,ORD-020063,B00RADH5S3,1,2026-07-01,changed mind,opened
RET-003299,ORD-020063,B0WXUN8SX9,1,2026-07-28,changed mind,resellable
RET-003300,ORD-020067,B0TBF17EBH,1,2026-07-14,arrived damaged,damaged
RET-003301,ORD-020068,VH-1023,1,2026-06-23,no longer needed,resellable
RET-003302,ORD-020080,B0C14B2M8L,1,2026-07-05,changed mind,opened
RET-003303,ORD-020091,B0PB2ANK9N,1,2026-07-15,quality issue,opened
RET-003304,ORD-020092,B0X3KCJPGM,1,2026-07-02,changed mind,resellable
RET-003305,ORD-020100,B00RADH5S3,1,2026-06-15,quality issue,damaged
RET-003306,ORD-020106, cast-iron-casserole-5l ,1,2026-08-07,not as described,resellable
RET-003307,ORD-020112,VH-1057,1,2026-08-05,not as described,resellable
RET-003308,ORD-020123, stoneware_water_bottle  ,1,2026-08-07,not as described,opened
RET-003309,ORD-020140,B0WXUN8SX9,1,2026-06-13,wrong item,resellable
RET-003310,ORD-020154,B0WXUN8SX9,1,2026-07-09,changed mind,opened
RET-003311,ORD-020179,B0CZC3PXCW,1,2026-07-18,not as described,opened
RET-003312,ORD-020189,B0R6SMCWAT,3,2026-07-03,changed mind,opened
RET-003313,ORD-020198,B06K4ABU9T,1,2026-07-21,arrived damaged,damaged
RET-003314,ORD-020201,vh acacia hand blender ,1,2026-06-23,changed mind,opened
RET-003315,ORD-020201,melamine-tumbler-set  ,2,2026-06-15,not as described,resellable
RET-003316,ORD-020222,B06TDAT9ZQ,1,2026-06-08,wrong item,resellable
RET-003317,ORD-020222,B0WXUN8SX9,1,2026-07-02,quality issue,resellable
RET-003318,ORD-020223,B0TBXU1FDC,1,2026-06-25,not as described,opened
RET-003319,ORD-020223,B0XQQN7V63,1,2026-06-23,arrived damaged,damaged
RET-003320,ORD-020227, ceratablrunn ,1,2026-07-30,changed mind,resellable
RET-003321,ORD-020229,B0ZM4P1CPY,1,2026-07-08,arrived damaged,damaged
RET-003322,ORD-020233,B0XVBEPU7E,1,2026-06-23,quality issue,resellable
RET-003323,ORD-020237,B0TBF17EBH,1,2026-06-14,not as described,resellable
RET-003324,ORD-020242,B00RADH5S3,1,2026-07-06,not as described,opened
RET-003325,ORD-020248,B0WXUN8SX9,1,2026-07-11,changed mind,resellable
RET-003326,ORD-020250,B0WXUN8SX9,2,2026-07-23,changed mind,resellable
RET-003327,ORD-020256,B0JJCQQ73Q,1,2026-06-28,not as described,damaged
RET-003328,ORD-020268, vh terracotta carafe ,1,2026-08-01,not as described,opened
RET-003329,ORD-020270,B0HK5F3DG1,1,2026-07-07,wrong item,resellable
RET-003330,ORD-020273,B0XQQN7V63,1,2026-08-02,wrong item,resellable
RET-003331,ORD-020279,B09Q1GC9N5,1,2026-07-07,changed mind,resellable
RET-003332,ORD-020288,vh linen platter  ,1,2026-06-10,changed mind,opened
RET-003333,ORD-020289,B0TBF17EBH,1,2026-07-26,changed mind,opened
RET-003334,ORD-020290,B0TBF17EBH,1,2026-06-19,changed mind,damaged
RET-003335,ORD-020294, cermic pasta bowl set  ,1,2026-07-03,changed mind,opened
RET-003336,ORD-020299,slatplacset ,1,2026-06-28,changed mind,resellable
RET-003337,ORD-020304,B0KWHTZDZV,1,2026-07-15,no longer needed,resellable
RET-003338,ORD-020307,VH-1034,1,2026-07-20,wrong item,resellable
RET-003339,ORD-020310,B0PLGQ0WUW,1,2026-06-15,arrived damaged,damaged
RET-003340,ORD-020312,B01N7NW7US,1,2026-07-03,wrong item,resellable
RET-003341,ORD-020321,B07LLE55WZ,1,2026-06-24,quality issue,opened
RET-003342,ORD-020354, marbplat ,1,2026-07-08,arrived damaged,opened
RET-003343,ORD-020360,B0L1F47G91,1,2026-07-04,no longer needed,resellable
RET-003344,ORD-020365,B06TDAT9ZQ,1,2026-07-03,arrived damaged,damaged
RET-003345,ORD-020377,B0S1TJJESE,1,2026-06-29,quality issue,damaged
RET-003346,ORD-020380,B0N4R752V5,1,2026-06-30,wrong item,opened
RET-003347,ORD-020396,B0TBF17EBH,1,2026-07-27,not as described,damaged
RET-003348,ORD-020401,stonteatoweset ,1,2026-07-23,no longer needed,resellable
RET-003349,ORD-020414,B01V4ZLB05,1,2026-08-09,no longer needed,resellable
RET-003350,ORD-020427,B0WXUN8SX9,1,2026-07-11,quality issue,opened
RET-003351,ORD-020433,B0CZC3PXCW,1,2026-06-19,changed mind,opened
RET-003352,ORD-020445,VH-1005,1,2026-06-29,arrived damaged,damaged
RET-003353,ORD-020453,VH-1001,1,2026-08-07,changed mind,resellable
RET-003354,ORD-020458,B06TDAT9ZQ,1,2026-07-09,not as described,opened
RET-003355,ORD-020464,B0WXUN8SX9,1,2026-07-02,not as described,opened
RET-003356,ORD-020471,B044FDSE6A,1,2026-06-26,not as described,resellable
RET-003357,ORD-020474,B0PLGQ0WUW,1,2026-08-02,changed mind,resellable
RET-003358,ORD-020474,B0KWHTZDZV,1,2026-07-15,wrong item,resellable
RET-003359,ORD-020488,B0WXUN8SX9,1,2026-06-23,not as described,opened
RET-003360,ORD-020489,B07BFW8H1T,1,2026-07-06,changed mind,resellable
RET-003361,ORD-020491,B07BFW8H1T,1,2026-07-09,quality issue,damaged
RET-003362,ORD-020496,VH-1117,1,2026-06-18,changed mind,resellable
RET-003363,ORD-020515,VH-1057,1,2026-07-11,not as described,resellable
RET-003364,ORD-020520,B00RADH5S3,1,2026-06-19,changed mind,resellable
RET-003365,ORD-020522,B00RADH5S3,1,2026-07-01,changed mind,resellable
RET-003366,ORD-020527, borosilicate_frying_pan ,1,2026-06-15,changed mind,resellable
RET-003367,ORD-020532,VH-1021,1,2026-07-11,not as described,resellable
RET-003368,ORD-020535, coppturn  ,3,2026-07-11,quality issue,damaged
RET-003369,ORD-020547,B0WXUN8SX9,1,2026-08-03,not as described,opened
RET-003370,ORD-020561,B0TBF17EBH,1,2026-07-29,changed mind,resellable
RET-003371,ORD-020570,VH-1035,1,2026-08-13,quality issue,damaged
RET-003372,ORD-020573, stainless steel bred bin ,1,2026-07-29,quality issue,damaged
RET-003373,ORD-020573, borocaniset ,1,2026-09-09,quality issue,damaged
RET-003374,ORD-020574,B0TBF17EBH,1,2026-08-26,quality issue,opened
RET-003375,ORD-020577,B0TBF17EBH,1,2026-08-30,quality issue,opened
RET-003376,ORD-020591,B00E7ZCXW5,1,2026-08-04,changed mind,opened
RET-003377,ORD-020593, cerapantbox ,1,2026-08-24,changed mind,resellable
RET-003378,ORD-020601,B0CZC3PXCW,2,2026-07-30,changed mind,resellable
RET-003379,ORD-020608,B0NTQBZ4V2,1,2026-07-18,wrong item,resellable
RET-003380,ORD-020619,B0XQQN7V63,1,2026-07-14,quality issue,damaged
RET-003381,ORD-020620,vh marble water bottle  ,1,2026-08-16,no longer needed,resellable
RET-003382,ORD-020621,B0ADK7M1A7,1,2026-08-30,no longer needed,resellable
RET-003383,ORD-020621,B01N7NW7US,1,2026-08-15,arrived damaged,damaged
RET-003384,ORD-020627,B00RADH5S3,1,2026-09-01,wrong item,resellable
RET-003385,ORD-020631,B0LZTYNZMM,1,2026-07-22,not as described,resellable
RET-003386,ORD-020637,VH-1087,2,2026-08-11,not as described,opened
RET-003387,ORD-020639,B0KWHTZDZV,1,2026-07-26,changed mind,opened
RET-003388,ORD-020641,VH-1047,1,2026-07-15,arrived damaged,damaged
RET-003389,ORD-020643,VH-1115,1,2026-08-19,wrong item,damaged
RET-003390,ORD-020644,B0D27V1BVA,1,2026-07-10,quality issue,damaged
RET-003391,ORD-020645,B0WXUN8SX9,1,2026-07-04,arrived damaged,damaged
RET-003392,ORD-020648,B0S1TJJESE,1,2026-08-17,arrived damaged,damaged
RET-003393,ORD-020653,B0HGZ5AHB5,1,2026-08-27,not as described,resellable
RET-003394,ORD-020664, stainless steel bred bin  ,1,2026-07-25,no longer needed,resellable
RET-003395,ORD-020665,B0TBXU1FDC,1,2026-07-31,no longer needed,resellable
RET-003396,ORD-020666,B0KT4D60ZK,1,2026-07-08,quality issue,damaged
RET-003397,ORD-020680,B0WXUN8SX9,1,2026-08-13,changed mind,resellable
RET-003398,ORD-020682,VH-1106,1,2026-08-07,not as described,resellable
RET-003399,ORD-020691,B01V4ZLB05,1,2026-07-29,changed mind,resellable
RET-003400,ORD-020691,B00RADH5S3,1,2026-07-30,no longer needed,resellable
RET-003401,ORD-020699,B0TBF17EBH,1,2026-08-19,not as described,opened
RET-003402,ORD-020713,B0R3PJRMZ0,1,2026-08-21,not as described,resellable
RET-003403,ORD-020714, staisteestanmixe ,1,2026-08-14,not as described,resellable
RET-003404,ORD-020725,B00RADH5S3,1,2026-08-06,changed mind,resellable
RET-003405,ORD-020732,B0N4R752V5,1,2026-09-02,changed mind,damaged
RET-003406,ORD-020732,B0QFTM3WML,2,2026-07-31,no longer needed,resellable
RET-003407,ORD-020755,B08XCQ8NA9,1,2026-07-16,arrived damaged,damaged
RET-003408,ORD-020756,B01N7NW7US,1,2026-07-29,wrong item,resellable
RET-003409,ORD-020760,VH-1006,1,2026-08-05,wrong item,resellable
RET-003410,ORD-020763,acaia apron ,1,2026-08-09,not as described,resellable
RET-003411,ORD-020771,VH-1066,1,2026-09-06,not as described,opened
RET-003412,ORD-020783,B04CU9MZTG,1,2026-09-03,changed mind,resellable
RET-003413,ORD-020788,B0QRL5NZ0E,4,2026-07-13,changed mind,resellable
RET-003414,ORD-020790,VH-1015,1,2026-08-08,changed mind,resellable
RET-003415,ORD-020797,B0WXUN8SX9,1,2026-07-28,wrong item,damaged
RET-003416,ORD-020798,borosilicate-food-chopper  ,1,2026-07-30,quality issue,damaged
RET-003417,ORD-020804,VH-1084,1,2026-08-14,arrived damaged,damaged
RET-003418,ORD-020811,B0HGZ5AHB5,1,2026-08-18,quality issue,damaged
RET-003419,ORD-020834,VH-1052,1,2026-07-25,no longer needed,opened
RET-003420,ORD-020840,VH-1058,1,2026-07-29,arrived damaged,damaged
RET-003421,ORD-020852, ceratablrunn ,1,2026-07-28,changed mind,resellable
RET-003422,ORD-020867,B00RADH5S3,1,2026-08-17,wrong item,opened
RET-003423,ORD-020868,B0WXUN8SX9,1,2026-08-06,wrong item,resellable
RET-003424,ORD-020871,B0TBF17EBH,1,2026-07-23,not as described,damaged
RET-003425,ORD-020875,B0TBF17EBH,1,2026-07-12,changed mind,resellable
RET-003426,ORD-020898,VH-1084,1,2026-07-22,changed mind,opened
RET-003427,ORD-020913, vh copper mug set ,1,2026-08-18,no longer needed,resellable
RET-003428,ORD-020924,B0G9FTWQ6C,1,2026-07-17,quality issue,damaged
RET-003429,ORD-020933,B0ZM4P1CPY,1,2026-08-18,changed mind,opened
RET-003430,ORD-020946,B00RADH5S3,1,2026-08-27,changed mind,opened
RET-003431,ORD-020951,B00RADH5S3,1,2026-08-26,quality issue,damaged
RET-003432,ORD-020955,VH-1003,1,2026-08-09,arrived damaged,damaged
RET-003433,ORD-020959,VH-1097,1,2026-07-27,changed mind,resellable
RET-003434,ORD-020960, glasstorjarsetof6 ,1,2026-07-13,quality issue,opened
RET-003435,ORD-020964, ceramic dinnr set 12 piece  ,3,2026-08-13,changed mind,resellable
RET-003436,ORD-020972,VH-1015,1,2026-08-16,no longer needed,resellable
RET-003437,ORD-020973,VH-1024,1,2026-07-22,no longer needed,opened
RET-003438,ORD-020977,B0S1ZHPN2M,1,2026-08-21,not as described,resellable
RET-003439,ORD-020984,VH-1057,1,2026-08-01,quality issue,opened
RET-003440,ORD-020985, stoneware_loaf_tin  ,1,2026-08-10,no longer needed,resellable
RET-003441,ORD-020995,B0WXUN8SX9,1,2026-08-20,quality issue,damaged
RET-003442,ORD-021015,B0Y6BNF1R8,1,2026-07-07,changed mind,opened
RET-003443,ORD-021020,B0JJCQQ73Q,1,2026-08-23,quality issue,resellable
RET-003444,ORD-021021,B0WXUN8SX9,1,2026-07-31,changed mind,opened
RET-003445,ORD-021022,B01J3QMR6K,1,2026-07-21,not as described,opened
RET-003446,ORD-021023,B0WXUN8SX9,1,2026-07-17,changed mind,opened
RET-003447,ORD-021024,VH-1072,1,2026-08-05,no longer needed,resellable
RET-003448,ORD-021025, copper-pasta-bowl-set  ,1,2026-07-22,no longer needed,opened
RET-003449,ORD-021033,VH-1047,2,2026-08-02,changed mind,damaged
RET-003450,ORD-021041,B0TBF17EBH,1,2026-07-20,wrong item,resellable
RET-003451,ORD-021064,VH-1019,1,2026-07-30,quality issue,damaged
RET-003452,ORD-021068,B0TBF17EBH,1,2026-08-04,changed mind,resellable
RET-003453,ORD-021075,B00LHXS3KS,1,2026-08-04,changed mind,resellable
RET-003454,ORD-021077,B0WXUN8SX9,1,2026-07-23,not as described,resellable
RET-003455,ORD-021084,B0GEWB7VT5,1,2026-07-25,arrived damaged,damaged
RET-003456,ORD-021086,B0QRL5NZ0E,1,2026-07-19,not as described,opened
RET-003457,ORD-021095,B0GQ0AUTHT,1,2026-08-03,wrong item,resellable
RET-003458,ORD-021097,B0NTQBZ4V2,1,2026-07-18,quality issue,damaged
RET-003459,ORD-021115,VH-1081,1,2026-08-04,wrong item,opened
RET-003460,ORD-021124,B0PLGQ0WUW,1,2026-08-08,quality issue,damaged
RET-003461,ORD-021128,B0TE7M6JWU,1,2026-07-14,no longer needed,resellable
RET-003462,ORD-021129,B00RADH5S3,1,2026-08-01,wrong item,resellable
RET-003463,ORD-021130,B00710SNJ5,1,2026-08-02,no longer needed,opened
RET-003464,ORD-021142,B0R6SMCWAT,1,2026-09-05,arrived damaged,damaged
RET-003465,ORD-021147,B0TBXU1FDC,1,2026-07-29,quality issue,resellable
RET-003466,ORD-021151,B0NNFJVLCD,1,2026-07-21,quality issue,damaged
RET-003467,ORD-021151,B0FBSP8LCU,1,2026-08-13,arrived damaged,damaged
RET-003468,ORD-021161,VH-1057,1,2026-08-06,no longer needed,resellable
RET-003469,ORD-021167,B01J3QMR6K,1,2026-08-02,changed mind,opened
RET-003470,ORD-021177,B0B1RBATAH,1,2026-07-21,wrong item,resellable
RET-003471,ORD-021195,B0GKGBFV52,1,2026-08-06,not as described,opened
RET-003472,ORD-021222,B0TBF17EBH,1,2026-08-03,no longer needed,resellable
RET-003473,ORD-021233,B0X3KCJPGM,1,2026-09-11,quality issue,opened
RET-003474,ORD-021238,B0R3PJRMZ0,1,2026-07-30,arrived damaged,damaged
RET-003475,ORD-021241,B0N0SG1LUL,1,2026-07-24,no longer needed,resellable
RET-003476,ORD-021242,VH-1086,1,2026-07-31,changed mind,resellable
RET-003477,ORD-021244,B0WXUN8SX9,1,2026-07-27,no longer needed,resellable
RET-003478,ORD-021247,B0WXUN8SX9,1,2026-07-17,wrong item,damaged
RET-003479,ORD-021249,B00H6QEFH6,1,2026-07-23,arrived damaged,damaged
RET-003480,ORD-021249,B06TDAT9ZQ,2,2026-07-25,changed mind,resellable
RET-003481,ORD-021251,B06AAM59LS,1,2026-08-02,arrived damaged,opened
RET-003482,ORD-021252,VH-1081,1,2026-08-13,not as described,opened
RET-003483,ORD-021254,VH-1053,2,2026-08-20,not as described,opened
RET-003484,ORD-021257,VH-1044,1,2026-08-13,arrived damaged,damaged
RET-003485,ORD-021270, melamine-tumbler-set  ,1,2026-07-28,arrived damaged,damaged
RET-003486,ORD-021282,B0PLGQ0WUW,1,2026-08-23,arrived damaged,damaged
RET-003487,ORD-021282,B0WXUN8SX9,3,2026-08-07,quality issue,damaged
RET-003488,ORD-021292,cast irn casserole 5l ,1,2026-08-02,not as described,resellable
RET-003489,ORD-021297,B0GQ0AUTHT,1,2026-08-25,not as described,opened
RET-003490,ORD-021299,B0GEWB7VT5,1,2026-07-20,changed mind,resellable
RET-003491,ORD-021307,B0HGZ5AHB5,1,2026-08-09,arrived damaged,damaged
RET-003492,ORD-021310,B0S1TJJESE,1,2026-07-23,changed mind,opened
RET-003493,ORD-021313,VH-1054,1,2026-08-05,not as described,opened
RET-003494,ORD-021328, stoneware-spatula-set  ,1,2026-08-07,not as described,opened
RET-003495,ORD-021334,B08XCQ8NA9,1,2026-07-17,not as described,resellable
RET-003496,ORD-021338,B00RADH5S3,1,2026-07-14,changed mind,resellable
RET-003497,ORD-021347,B0BW9EFX8S,1,2026-08-05,not as described,opened
RET-003498,ORD-021356,VH-1118,1,2026-08-15,changed mind,damaged
RET-003499,ORD-021360,B0NNFJVLCD,1,2026-07-23,not as described,opened
RET-003500,ORD-021364,B044FDSE6A,1,2026-08-23,quality issue,damaged
RET-003501,ORD-021366,B0WXUN8SX9,1,2026-08-01,changed mind,resellable
RET-003502,ORD-021370,VH-1087,1,2026-07-21,arrived damaged,damaged
RET-003503,ORD-021375,B0DF2MFPCY,1,2026-08-03,not as described,resellable
RET-003504,ORD-021386, melamine-table-runner ,1,2026-07-28,not as described,resellable
RET-003505,ORD-021389, acacia-dinner-plate-set ,4,2026-08-05,arrived damaged,damaged
RET-003506,ORD-021402,cast irn casserole 5l  ,1,2026-07-15,not as described,resellable
RET-003507,ORD-021406,B01N7NW7US,1,2026-08-25,no longer needed,opened
RET-003508,ORD-021410,B0FBSP8LCU,1,2026-09-10,no longer needed,resellable
RET-003509,ORD-021411,B0XQQN7V63,1,2026-08-26,not as described,opened
RET-003510,ORD-021422,VH-1002,1,2026-07-16,not as described,opened
RET-003511,ORD-021424,B00RADH5S3,1,2026-07-23,changed mind,resellable
RET-003512,ORD-021424,B0NUXWWTXM,1,2026-07-21,not as described,opened
RET-003513,ORD-021432,VH-1077,1,2026-08-02,changed mind,resellable
RET-003514,ORD-021433,B0WXUN8SX9,1,2026-07-21,not as described,opened
RET-003515,ORD-021444,vh linen platter ,1,2026-08-08,changed mind,opened
RET-003516,ORD-021444,stneware grill pan  ,1,2026-07-26,not as described,resellable
RET-003517,ORD-021448,B0XVBEPU7E,1,2026-08-13,quality issue,damaged
RET-003518,ORD-021450,B0WXUN8SX9,1,2026-08-28,changed mind,opened
RET-003519,ORD-021454,B0W8N8XWYK,1,2026-08-24,changed mind,resellable
RET-003520,ORD-021463,B0ZQ6DWCXF,1,2026-08-12,wrong item,resellable
RET-003521,ORD-021480,B00RADH5S3,1,2026-07-17,changed mind,resellable
RET-003522,ORD-021480,B0XQQN7V63,1,2026-07-15,not as described,opened
RET-003523,ORD-021495,melamine-tumbler-set ,1,2026-08-12,not as described,opened
